-255.00, 255.00, 235.00, -0.25, 0.25, 0.15, 26.88, 3.72, -36.92, 22.07, 20.08, 0.14, 0.31, -3.95, -45.23, -22.59, 23.64, -0.14, 0.21, -3.96, -45.38, -22.70, 23.07, -0.14, 0.21, -3.96
-255.00, 255.00, 226.00, -0.25, 0.25, 0.17, 27.13, 3.72, -35.02, 24.64, 20.65, 0.16, 0.34, -4.07, -42.97, -19.87, 24.14, -0.16, 0.24, -4.08, -43.02, -20.09, 23.21, -0.16, 0.24, -4.08
-255.00, 255.00, 252.00, -0.25, 0.25, 0.15, 27.25, 3.72, -33.81, 27.19, 18.75, 0.15, 0.35, -4.15, -42.76, -17.78, 22.28, -0.15, 0.24, -4.16, -42.77, -17.95, 23.26, -0.15, 0.24, -4.16
-255.00, 255.00, 234.00, -0.25, 0.25, 0.18, 26.88, 3.72, -32.65, 30.94, 19.41, 0.14, 0.32, -4.01, -40.94, -13.67, 22.96, -0.14, 0.22, -4.02, -41.04, -13.95, 23.40, -0.14, 0.22, -4.02
-255.00, 255.00, 254.00, -0.25, 0.25, 0.18, 27.00, 3.72, -35.21, 33.65, 18.85, 0.15, 0.34, -4.15, -44.25, -11.34, 22.44, -0.15, 0.23, -4.16, -44.04, -11.51, 23.58, -0.15, 0.23, -4.16
-255.00, 255.00, 255.00, -0.25, 0.25, 0.15, 27.25, 3.71, -36.69, 36.22, 17.68, 0.15, 0.32, -4.08, -45.78, -8.77, 21.24, -0.15, 0.22, -4.09, -45.74, -8.95, 23.64, -0.15, 0.22, -4.09
-255.00, 255.00, 234.00, -0.25, 0.25, 0.16, 26.88, 3.72, -38.99, 37.72, 19.48, 0.16, 0.32, -4.06, -47.28, -6.89, 23.03, -0.16, 0.22, -4.07, -47.17, -7.06, 23.75, -0.16, 0.22, -4.07
-255.00, 255.00, 238.00, -0.25, 0.25, 0.14, 27.13, 3.72, -42.47, 37.75, 19.25, 0.17, 0.32, -4.12, -50.87, -6.98, 22.74, -0.17, 0.21, -4.13, -50.63, -7.05, 23.81, -0.17, 0.21, -4.13
-255.00, 255.00, 225.00, -0.25, 0.25, 0.14, 26.63, 3.72, -45.12, 37.61, 18.81, 0.14, 0.35, -4.06, -53.03, -6.88, 22.32, -0.14, 0.24, -4.07, -52.90, -6.97, 23.79, -0.14, 0.24, -4.07
-255.00, 255.00, 217.00, -0.25, 0.25, 0.13, 26.88, 3.73, -47.03, 35.00, 19.98, 0.14, 0.34, -4.12, -54.59, -9.41, 23.38, -0.14, 0.24, -4.13, -54.44, -9.38, 23.67, -0.14, 0.24, -4.13
-255.00, 255.00, 212.00, -0.25, 0.25, 0.14, 27.25, 3.73, -48.64, 31.53, 20.52, 0.15, 0.33, -4.07, -56.00, -12.80, 23.91, -0.15, 0.23, -4.08, -55.80, -12.74, 23.55, -0.15, 0.23, -4.08
-255.00, 255.00, 225.00, -0.25, 0.25, 0.14, 26.88, 3.73, -48.25, 28.03, 19.44, 0.15, 0.32, -4.08, -56.14, -16.49, 22.93, -0.15, 0.22, -4.09, -56.06, -16.41, 23.33, -0.15, 0.22, -4.09
-255.00, 255.00, 224.00, -0.25, 0.25, 0.14, 26.88, 3.72, -47.12, 24.23, 21.22, 0.16, 0.33, -4.11, -55.00, -20.24, 24.73, -0.16, 0.23, -4.12, -54.90, -20.17, 23.21, -0.16, 0.23, -4.12
-255.00, 255.00, 220.00, -0.25, 0.25, 0.14, 26.88, 3.73, -43.80, 21.81, 21.44, 0.15, 0.32, -4.06, -51.50, -22.63, 24.92, -0.15, 0.21, -4.07, -51.55, -22.63, 23.11, -0.15, 0.21, -4.07
-255.00, 255.00, 222.00, -0.25, 0.25, 0.15, 26.63, 3.73, -40.32, 21.00, 20.15, 0.17, 0.32, -4.09, -48.12, -23.45, 23.69, -0.17, 0.21, -4.10, -48.24, -23.51, 23.00, -0.17, 0.21, -4.10
