255.00, 255.00, -38.00, 0.25, 0.25, -0.00, 13.63, 3.93, 14.15, 45.18, 13.88, 0.05, 0.14, -2.24, -11.18, 9.93, 21.04, -0.05, 0.04, -2.25, -10.53, 9.87, 16.81, -0.05, 0.04, -2.25
255.00, 255.00, -18.00, 0.25, 0.25, -0.01, 13.25, 3.93, 13.01, 45.15, 15.24, 0.06, 0.15, -2.89, -13.23, 9.81, 22.13, -0.06, 0.05, -2.90, -12.53, 9.70, 16.96, -0.07, 0.05, -2.90
255.00, 255.00, -25.00, 0.25, 0.25, -0.00, 13.25, 3.93, 11.09, 44.67, 14.34, 0.07, 0.16, -3.39, -14.83, 9.37, 21.34, -0.07, 0.06, -3.40, -14.33, 9.29, 17.07, -0.07, 0.06, -3.40
255.00, 255.00, -19.00, 0.25, 0.25, 0.00, 13.13, 3.93, 10.17, 43.69, 14.92, 0.07, 0.16, -3.70, -16.01, 8.34, 21.80, -0.07, 0.06, -3.71, -15.57, 8.28, 17.17, -0.07, 0.06, -3.72
255.00, 255.00, 21.00, 0.25, 0.25, 0.02, 13.50, 3.93, 10.29, 41.90, 15.95, 0.08, 0.18, -3.91, -17.65, 6.26, 22.23, -0.08, 0.08, -3.92, -17.17, 6.24, 17.26, -0.08, 0.08, -3.92
255.00, 255.00, 43.00, 0.25, 0.25, 0.03, 13.13, 3.93, 11.56, 39.52, 15.46, 0.07, 0.18, -4.33, -17.36, 3.69, 21.51, -0.07, 0.07, -4.34, -17.06, 3.68, 17.29, -0.07, 0.07, -4.34
255.00, 255.00, 64.00, 0.25, 0.25, 0.05, 13.13, 3.93, 14.40, 37.58, 17.19, 0.07, 0.17, -4.19, -15.44, 1.54, 23.02, -0.07, 0.07, -4.20, -15.16, 1.48, 17.32, -0.07, 0.07, -4.20
255.00, 255.00, 106.00, 0.25, 0.25, 0.06, 13.50, 3.92, 17.55, 35.68, 17.79, 0.07, 0.17, -4.09, -14.09, -0.82, 23.33, -0.07, 0.06, -4.10, -13.76, -0.87, 17.36, -0.07, 0.06, -4.10
255.00, 255.00, 110.00, -0.25, 0.25, 0.06, 13.50, 3.92, 20.71, 34.79, 16.35, 0.08, 0.16, -4.05, -11.09, -1.78, 21.82, -0.08, 0.06, -4.06, -10.99, -1.87, 17.36, -0.08, 0.06, -4.06
-255.00, 255.00, 117.00, -0.25, 0.25, 0.06, 13.50, 3.92, -3.22, 40.28, 16.38, 0.06, 0.17, -4.29, -6.36, -3.03, 22.04, -0.06, 0.07, -4.30, -6.34, -3.11, 17.34, -0.06, 0.07, -4.30
-255.00, 255.00, 112.00, -0.25, 0.25, 0.05, 13.25, 3.92, -2.15, 41.25, 17.57, 0.07, 0.16, -4.11, -5.10, -1.99, 23.30, -0.07, 0.06, -4.12, -4.79, -2.18, 17.41, -0.07, 0.06, -4.12
-255.00, 255.00, 99.00, -0.25, 0.25, 0.04, 13.50, 3.92, -2.25, 43.26, 15.23, 0.08, 0.18, -4.05, -4.62, 0.17, 20.99, -0.08, 0.07, -4.06, -4.41, -0.02, 17.49, -0.08, 0.07, -4.06
-255.00, 255.00, 81.00, 0.08, 0.25, 0.02, 13.50, 3.92, -2.48, 45.59, 15.80, 0.06, 0.18, -4.27, -4.07, 2.71, 21.68, -0.06, 0.07, -4.28, -3.82, 2.50, 17.58, -0.06, 0.07, -4.28
135.00, 255.00, 54.00, 0.25, 0.25, 0.01, 13.50, 3.94, 15.55, 42.98, 17.33, 0.07, 0.16, -4.22, -7.15, 5.86, 21.19, -0.07, 0.05, -4.23, -6.70, 5.64, 17.72, -0.07, 0.05, -4.23
255.00, 255.00, 25.00, 0.25, 0.25, 0.01, 13.38, 3.94, 21.06, 43.44, 14.51, -0.35, -0.77, -1.66, -7.08, 7.72, 20.71, 0.35, -0.87, -1.67, -6.62, 6.67, 17.32, 0.35, -0.87, -1.67
255.00, 255.00, 31.00, 0.25, 0.25, -0.01, 13.75, 3.93, 19.91, 43.93, 15.24, -0.03, 0.22, -1.86, -8.45, 8.18, 21.33, 0.03, 0.12, -1.87, -7.62, 7.83, 17.48, 0.02, 0.12, -1.87
255.00, 255.00, -28.00, 0.25, 0.25, -0.25, 13.63, 3.93, 16.41, 44.36, 14.26, 0.38, 0.32, -2.15, -9.35, 9.05, 21.24, -0.38, 0.21, -2.16, -8.96, 8.82, 17.86, -0.38, 0.21, -2.16
255.00, 255.00, -255.00, 0.25, 0.25, 0.08, 13.63, 3.91, 6.23, 45.03, 7.47, 0.54, 0.14, -2.69, -9.59, 10.10, 21.30, -0.54, 0.03, -2.70, -9.58, 9.85, 18.02, -0.54, 0.03, -2.70
255.00, 255.00, 142.00, 0.25, 0.25, -0.10, 13.38, 3.91, 22.20, 47.43, 16.22, -0.12, 0.36, -3.04, -10.93, 10.50, 21.63, 0.12, 0.26, -3.05, -10.48, 10.43, 18.18, 0.12, 0.26, -3.05
255.00, 255.00, -170.00, 0.25, 0.25, -0.25, 13.38, 3.92, 5.17, 44.80, 11.30, 0.04, 0.14, -3.59, -14.35, 9.99, 21.91, -0.04, 0.04, -3.60, -13.75, 9.93, 18.25, -0.04, 0.04, -3.60
255.00, 255.00, -255.00, 0.25, 0.25, 0.24, 13.38, 3.91, 0.45, 43.41, 7.31, -0.00, -0.24, -4.09, -15.39, 8.51, 21.19, 0.00, -0.35, -4.10, -15.08, 8.40, 18.38, 0.00, -0.35, -4.10
255.00, 255.00, 255.00, 0.25, 0.25, 0.01, 13.50, 3.90, 20.45, 45.38, 16.68, 0.29, 0.22, -4.30, -17.35, 6.55, 22.16, -0.29, 0.12, -4.31, -17.05, 6.55, 18.60, -0.29, 0.12, -4.31
255.00, 255.00, 36.00, 0.25, 0.25, -0.25, 13.25, 3.91, 10.51, 40.43, 15.71, 0.17, 0.17, -4.21, -18.06, 4.71, 21.86, -0.17, 0.06, -4.22, -17.81, 4.69, 18.65, -0.17, 0.06, -4.22
255.00, 255.00, -255.00, 0.25, 0.25, 0.04, 13.88, 3.91, -1.24, 36.32, 8.94, 0.04, 0.16, -4.12, -17.07, 1.39, 22.80, -0.05, 0.06, -4.13, -16.83, 1.42, 18.66, -0.05, 0.06, -4.13
255.00, 255.00, 77.00, 0.25, 0.25, 0.04, 13.50, 3.91, 13.99, 35.56, 16.15, 0.16, 0.05, -4.19, -16.35, -0.59, 21.85, -0.16, -0.05, -4.20, -16.19, -0.63, 18.70, -0.16, -0.05, -4.20
255.00, 255.00, 87.00, -0.24, 0.25, 0.05, 13.38, 3.92, 17.25, 34.29, 16.97, 0.13, 0.15, -4.15, -13.56, -2.00, 22.58, -0.13, 0.05, -4.16, -13.50, -2.07, 18.68, -0.13, 0.05, -4.16
-255.00, 255.00, 96.00, -0.25, 0.25, -0.02, 13.75, 3.92, -6.83, 39.14, 16.49, 0.14, 0.14, -4.12, -9.05, -3.93, 22.21, -0.14, 0.04, -4.13, -9.14, -3.97, 18.56, -0.14, 0.04, -4.13
-255.00, 255.00, -51.00, -0.25, 0.25, 0.06, 13.50, 3.92, -11.33, 38.83, 15.00, 0.13, 0.11, -4.04, -7.13, -2.97, 22.67, -0.13, 0.01, -4.05, -7.02, -3.15, 18.55, -0.13, 0.01, -4.05
-255.00, 255.00, 120.00, -0.25, 0.25, 0.05, 13.63, 3.92, -0.72, 42.34, 17.76, 0.11, 0.07, -4.37, -3.99, -1.02, 23.37, -0.11, -0.03, -4.38, -3.87, -1.27, 18.52, -0.11, -0.03, -4.38
