-166.00, 255.00, -90.00, 0.07, 0.09, -0.12, 16.50, 4.06, -3.64, 61.62, -43.54, 0.00, 0.10, 0.01, -7.20, 25.36, -36.54, -0.00, -0.00, -0.00, -7.75, 19.34, -17.02, 0.00, 0.00, 0.00
138.00, 166.00, -201.00, 0.16, -0.07, 0.25, 16.25, 4.08, 18.80, 43.98, -56.12, 0.00, 0.10, 0.01, 1.30, 14.52, -42.75, -0.00, -0.01, -0.00, -7.08, 17.22, -17.70, 0.01, -0.01, 0.00
234.00, -138.00, 255.00, 0.18, -0.10, -0.10, 16.25, 4.06, 18.69, 32.90, -71.88, -0.00, 0.10, 0.01, -28.00, 9.89, -43.91, 0.00, -0.00, 0.00, -8.82, 14.19, -17.87, -0.01, -0.01, -0.00
246.00, -178.00, -178.00, 0.25, 0.02, -0.15, 16.13, 4.05, 39.96, 35.50, -65.52, -0.00, 0.11, 0.01, 8.59, 19.33, -30.86, 0.00, 0.00, -0.00, -7.59, 15.78, -17.82, 0.02, 0.01, 0.01
255.00, 54.00, -228.00, -0.13, -0.17, 0.18, 16.38, 4.06, 30.56, 37.81, -64.41, -0.00, 0.10, 0.01, 5.80, 13.43, -43.06, 0.00, -0.00, -0.00, -6.55, 14.62, -18.28, 0.02, -0.00, 0.01
-211.00, -241.00, 246.00, -0.24, -0.13, -0.23, 16.25, 4.04, 9.49, 53.68, -47.76, -0.01, 0.10, 0.01, -15.83, 30.76, -16.14, 0.01, -0.00, -0.00, -7.04, 19.91, -17.62, 0.00, -0.00, -0.00
-255.00, -211.00, -255.00, 0.08, -0.15, -0.09, 16.25, 4.03, 28.22, 60.82, -37.53, 0.00, 0.10, 0.01, 25.15, 42.25, -1.88, -0.00, -0.00, -0.00, -4.36, 25.91, -15.51, 0.02, 0.01, 0.01
153.00, -228.00, -167.00, -0.05, 0.25, -0.11, 16.38, 4.05, 42.40, 38.95, -55.88, -0.00, 0.10, 0.01, 14.05, 23.93, -19.99, 0.00, -0.00, 0.00, -3.04, 24.95, -15.47, 0.02, -0.00, 0.01
-107.00, 255.00, -190.00, 0.07, 0.18, -0.03, 16.50, 4.07, 4.78, 59.32, -45.89, -0.00, 0.10, 0.01, 2.09, 24.33, -36.94, 0.00, -0.01, -0.00, -2.74, 24.38, -16.22, 0.01, -0.00, 0.00
138.00, 246.00, -72.00, -0.11, 0.21, 0.09, 16.50, 4.08, 6.78, 44.01, -59.75, -0.00, 0.10, 0.01, -13.93, 10.25, -51.04, 0.00, -0.00, -0.00, -4.02, 18.27, -17.08, -0.00, -0.00, -0.00
-189.00, 255.00, 165.00, 0.20, -0.03, -0.18, 16.63, 4.07, -14.31, 59.44, -47.56, -0.00, 0.10, 0.01, -26.61, 19.65, -42.70, 0.00, -0.00, -0.00, -6.06, 18.42, -17.22, -0.01, -0.01, -0.01
254.00, -72.00, -246.00, -0.16, -0.23, 0.25, 16.25, 4.05, 38.67, 37.30, -64.50, -0.00, 0.10, 0.01, 11.92, 17.92, -35.22, 0.00, 0.00, -0.00, -4.73, 17.91, -17.44, 0.02, 0.00, 0.01
-235.00, -255.00, 255.00, 0.08, -0.03, 0.02, 16.50, 4.03, 8.83, 55.54, -48.35, -0.00, 0.10, 0.01, -15.84, 32.43, -15.37, 0.00, -0.00, -0.00, -5.41, 22.62, -16.85, -0.01, -0.00, -0.01
153.00, -73.00, 54.00, -0.01, 0.09, -0.14, 16.63, 4.08, 22.35, 38.76, -59.92, 0.00, 0.10, 0.01, -11.43, 16.81, -38.72, -0.00, -0.01, -0.00, -6.01, 20.22, -17.57, -0.00, -0.01, -0.00
-34.00, 165.00, -219.00, -0.24, 0.20, 0.24, 16.25, 4.12, 11.98, 52.88, -46.87, 0.00, 0.10, 0.01, 4.45, 22.48, -35.13, -0.00, -0.01, -0.00, -5.23, 20.78, -17.91, 0.01, -0.01, 0.00
-255.00, 253.00, 255.00, -0.05, 0.20, -0.06, 16.50, 4.05, -20.13, 61.58, -47.35, -0.01, 0.10, 0.01, -32.34, 19.35, -40.83, 0.01, -0.01, -0.00, -7.58, 19.73, -17.96, -0.01, -0.01, -0.01
-107.00, 254.00, -123.00, -0.06, 0.16, 0.15, 16.88, 4.05, 1.21, 57.76, -45.73, -0.00, 0.10, 0.01, -4.26, 22.43, -38.40, 0.00, -0.00, -0.00, -7.37, 20.49, -18.43, 0.01, -0.00, 0.00
-123.00, 235.00, 228.00, -0.14, 0.14, -0.07, 16.75, 4.07, -13.87, 55.80, -51.90, -0.00, 0.10, 0.01, -32.52, 16.38, -46.85, 0.00, -0.01, -0.00, -9.70, 18.36, -18.60, -0.01, -0.01, -0.01
-219.00, 219.00, -138.00, -0.01, -0.16, 0.05, 16.38, 4.06, -1.27, 62.44, -40.49, 0.00, 0.10, 0.01, -1.00, 27.41, -31.40, -0.00, -0.00, -0.00, -8.97, 21.39, -18.55, 0.01, -0.00, 0.00
-34.00, -234.00, 107.00, -0.05, -0.07, -0.19, 16.50, 4.09, 20.99, 45.94, -51.71, -0.00, 0.10, 0.01, -8.57, 27.26, -21.62, 0.00, -0.00, -0.00, -8.91, 23.34, -18.44, 0.00, -0.00, -0.00
-107.00, -138.00, -250.00, -0.14, -0.21, -0.12, 16.38, 4.09, 28.63, 52.70, -42.08, -0.00, 0.10, 0.01, 19.45, 33.79, -12.90, 0.00, -0.00, -0.00, -6.63, 26.11, -17.22, 0.02, 0.00, 0.01
-218.00, -255.00, -200.00, -0.08, -0.05, -0.18, 16.63, 4.06, 29.54, 57.51, -39.67, 0.00, 0.10, 0.01, 21.58, 40.34, -2.71, -0.00, -0.00, -0.00, -4.13, 29.72, -15.41, 0.02, 0.00, 0.01
-153.00, -107.00, -246.00, 0.12, 0.13, 0.07, 16.75, 4.06, 25.26, 56.64, -40.43, -0.00, 0.10, 0.01, 18.98, 36.08, -13.61, 0.00, -0.00, -0.00, -2.12, 31.26, -14.60, 0.02, 0.00, 0.00
201.00, 211.00, 138.00, -0.09, 0.05, -0.17, 16.63, 4.08, 3.49, 39.05, -65.38, 0.00, 0.11, 0.01, -29.55, 4.33, -56.75, -0.00, 0.00, -0.00, -5.01, 19.18, -14.73, -0.02, -0.00, -0.01
-165.00, 107.00, -240.00, 0.12, 0.17, -0.02, 16.63, 4.08, 13.12, 60.74, -40.34, -0.00, 0.10, 0.01, 12.04, 31.63, -25.83, 0.00, -0.00, -0.00, -3.70, 23.11, -14.34, 0.02, 0.00, 0.00
200.00, 240.00, -54.00, -0.19, -0.22, -0.16, 16.50, 4.08, 9.40, 41.04, -63.74, -0.00, 0.10, 0.01, -15.32, 7.55, -53.95, 0.00, -0.00, -0.00, -5.04, 16.35, -15.11, -0.00, -0.00, -0.00
-250.00, -255.00, -234.00, -0.16, 0.24, -0.21, 16.38, 4.04, 28.98, 60.04, -39.08, -0.00, 0.10, 0.01, 23.94, 42.61, -0.76, 0.00, -0.00, -0.00, -2.80, 23.72, -13.30, 0.02, 0.00, 0.01
-235.00, 255.00, -255.00, -0.03, 0.02, 0.02, 16.63, 4.01, 3.00, 65.58, -39.46, 0.00, 0.10, 0.01, 9.19, 29.60, -27.63, -0.00, -0.00, -0.00, -1.92, 25.46, -13.49, 0.01, -0.00, 0.00
-73.00, 54.00, 54.00, -0.19, 0.13, 0.05, 16.63, 4.09, 3.04, 51.30, -45.78, -0.00, 0.10, 0.01, -15.91, 22.92, -34.72, 0.00, -0.00, -0.00, -3.21, 24.19, -14.21, -0.01, -0.00, -0.01
-250.00, 210.00, 106.00, 0.03, -0.06, 0.23, 16.88, 4.11, -13.24, 62.22, -41.11, -0.00, 0.10, 0.01, -21.03, 24.36, -34.91, 0.00, -0.00, -0.00, -4.79, 23.84, -14.74, -0.01, -0.00, -0.01
72.00, -122.00, 255.00, 0.06, 0.20, 0.16, 16.50, 4.08, 12.31, 40.38, -60.01, -0.00, 0.10, 0.01, -25.91, 16.32, -36.39, 0.00, -0.00, -0.00, -6.51, 20.69, -15.19, -0.01, -0.01, -0.01
123.00, 254.00, 234.00, 0.08, 0.23, -0.13, 16.63, 4.07, -6.18, 41.92, -63.94, -0.00, 0.10, 0.01, -37.74, 3.40, -57.06, 0.00, -0.01, -0.00, -9.55, 13.08, -14.85, -0.02, -0.01, -0.01
152.00, 255.00, -210.00, 0.04, 0.01, -0.18, 16.50, 4.05, 14.15, 45.31, -59.95, -0.01, 0.10, 0.01, -1.60, 12.23, -47.88, 0.01, -0.00, -0.00, -8.94, 12.55, -15.45, 0.02, -0.00, 0.00
90.00, 34.00, -246.00, 0.23, 0.03, -0.23, 16.25, 4.08, 26.22, 46.90, -52.79, -0.00, 0.10, 0.01, 9.99, 23.02, -33.30, -0.00, -0.00, -0.00, -7.53, 15.99, -15.25, 0.02, 0.00, 0.01
255.00, 72.00, -255.00, 0.01, -0.12, -0.20, 16.38, 4.07, 30.87, 38.86, -64.59, -0.00, 0.10, 0.01, 7.54, 13.85, -43.30, 0.00, -0.00, -0.00, -6.38, 14.86, -15.73, 0.02, -0.00, 0.00
34.00, -200.00, -254.00, 0.13, 0.00, -0.07, 16.50, 4.06, 38.07, 46.73, -50.86, 0.00, 0.10, 0.01, 19.97, 30.84, -16.50, -0.00, -0.00, -0.00, -4.56, 19.60, -14.72, 0.02, 0.00, 0.01
210.00, 0.00, -138.00, -0.03, 0.19, 0.07, 16.63, 4.09, 27.99, 38.42, -61.93, -0.00, 0.09, 0.01, 0.62, 15.70, -41.02, 0.00, -0.01, -0.00, -4.27, 17.87, -15.43, 0.01, -0.01, 0.00
-72.00, 250.00, 138.00, 0.11, -0.12, 0.11, 16.50, 4.10, -11.36, 54.28, -50.91, -0.01, 0.10, 0.01, -29.04, 16.32, -46.54, 0.01, -0.00, -0.00, -6.56, 16.86, -15.60, -0.01, -0.01, -0.01
189.00, -200.00, 189.00, 0.01, -0.23, 0.04, 16.63, 4.08, 24.07, 34.46, -65.33, -0.00, 0.11, 0.01, -19.52, 14.63, -34.49, 0.00, 0.00, -0.00, -7.53, 15.95, -15.93, -0.00, 0.00, -0.00
34.00, -255.00, 90.00, -0.10, -0.11, -0.20, 16.50, 4.09, 25.90, 41.80, -55.92, -0.00, 0.10, 0.01, -7.17, 24.41, -23.59, 0.00, -0.00, -0.00, -7.49, 18.77, -15.86, 0.00, -0.00, -0.00
-178.00, -189.00, -254.00, 0.21, -0.22, -0.22, 16.88, 4.07, 29.29, 57.79, -41.58, -0.00, 0.10, 0.01, 22.87, 39.66, -8.29, 0.00, -0.01, -0.00, -5.07, 24.66, -14.19, 0.03, 0.00, 0.01
255.00, -255.00, -255.00, 0.00, -0.09, -0.14, 16.25, 4.03, 48.68, 35.55, -67.35, 0.00, 0.10, 0.01, 18.20, 21.72, -24.87, -0.00, -0.01, -0.00, -3.41, 23.20, -14.24, 0.02, -0.00, 0.01
0.00, -167.00, -220.00, 0.18, -0.17, -0.19, 16.50, 4.06, 32.29, 47.25, -49.42, 0.00, 0.10, 0.01, 15.42, 29.99, -18.81, -0.00, 0.00, -0.00, -2.01, 25.10, -13.89, 0.01, 0.00, 0.00
246.00, -241.00, -251.00, -0.14, 0.21, 0.06, 16.50, 4.05, 47.34, 36.31, -65.43, -0.01, 0.10, 0.00, 17.41, 22.18, -24.21, 0.01, 0.00, -0.01, -0.64, 23.73, -14.02, 0.03, 0.00, 0.00
-220.00, 255.00, 123.00, -0.08, 0.04, -0.18, 16.63, 4.04, -14.63, 61.33, -43.63, -0.01, 0.10, 0.01, -23.81, 21.98, -38.37, 0.01, -0.00, -0.00, -2.74, 22.57, -14.51, -0.01, -0.01, -0.01
-153.00, 91.00, -247.00, 0.09, 0.05, 0.06, 16.50, 4.07, 12.16, 58.68, -40.87, 0.00, 0.10, 0.01, 10.28, 30.43, -25.52, -0.00, -0.00, -0.00, -1.77, 24.98, -14.45, 0.01, 0.00, 0.00
166.00, 107.00, 123.00, -0.08, 0.19, -0.09, 16.50, 4.10, 8.24, 38.70, -61.09, -0.00, 0.10, 0.01, -25.00, 8.55, -49.94, 0.00, -0.01, -0.00, -4.04, 17.93, -14.88, -0.01, -0.01, -0.01
-151.00, 250.00, -165.00, 0.16, 0.19, 0.23, 16.50, 4.09, 1.58, 61.02, -43.17, -0.00, 0.10, 0.01, 0.23, 25.58, -34.67, 0.00, -0.00, -0.00, -3.81, 20.45, -15.13, 0.01, -0.00, 0.00
234.00, 250.00, 255.00, -0.13, -0.20, 0.08, 16.38, 4.04, -2.67, 38.40, -73.27, -0.00, 0.10, 0.01, -40.51, -0.02, -63.61, 0.00, -0.00, -0.00, -7.80, 11.30, -14.21, -0.02, -0.01, -0.01
-211.00, -255.00, 153.00, 0.08, 0.07, 0.25, 16.25, 4.04, 14.83, 55.14, -44.84, 0.00, 0.10, 0.01, -7.42, 34.34, -12.82, -0.00, -0.00, -0.00, -7.59, 18.70, -13.43, -0.00, -0.00, 0.00
153.00, 139.00, 255.00, -0.21, -0.17, 0.15, 16.13, 4.06, 0.47, 40.78, -66.60, -0.01, 0.10, 0.00, -36.14, 6.83, -56.11, 0.01, -0.00, -0.01, -10.33, 13.42, -13.41, -0.01, -0.01, -0.01
-255.00, -241.00, 227.00, 0.02, 0.21, 0.19, 16.50, 4.04, 8.20, 57.42, -45.32, -0.00, 0.10, 0.01, -14.13, 34.31, -13.33, 0.00, -0.00, -0.00, -10.35, 20.18, -12.77, -0.00, -0.00, -0.00
54.00, 255.00, 251.00, -0.06, 0.23, -0.16, 16.38, 4.04, -9.32, 46.45, -60.92, -0.00, 0.10, 0.01, -37.80, 7.31, -54.79, 0.00, -0.00, -0.00, -12.84, 14.40, -12.88, -0.01, -0.01, -0.01
-124.00, 255.00, -235.00, 0.23, -0.04, 0.17, 16.38, 4.05, 4.37, 60.00, -43.92, 0.00, 0.10, 0.01, 4.21, 25.13, -33.63, -0.00, -0.00, -0.00, -11.48, 17.93, -12.86, 0.02, 0.00, 0.01
255.00, -90.00, 241.00, 0.25, -0.05, 0.07, 16.38, 4.05, 17.70, 33.34, -72.67, -0.00, 0.10, 0.01, -28.34, 8.98, -47.74, 0.00, -0.00, -0.00, -12.87, 14.14, -13.34, -0.00, -0.00, -0.00
255.00, -107.00, 139.00, -0.15, 0.06, 0.01, 16.25, 4.07, 23.14, 33.29, -69.31, -0.00, 0.10, 0.01, -19.66, 11.47, -43.70, 0.00, -0.01, -0.00, -13.38, 13.01, -13.91, 0.00, -0.01, -0.00
