255.00, 255.00, 66.00, -0.05, 0.23, 0.00, 10.38, 3.95, 13.14, 39.65, 12.93, 0.01, 0.10, 0.01, -17.03, 3.69, 19.23, -0.01, -0.01, -0.00, -9.95, 2.72, 4.97, -0.02, -0.01, -0.01
-98.00, 255.00, 0.00, 0.22, 0.25, -0.18, 10.50, 3.96, -8.23, 42.85, 13.87, 0.00, 0.09, 0.00, -15.35, 3.81, 18.80, -0.00, -0.02, -0.00, -10.10, 2.97, 5.15, -0.01, -0.02, -0.01
255.00, 255.00, -248.00, 0.10, 0.19, 0.21, 10.25, 3.95, 0.06, 37.87, 4.98, -0.00, 0.09, 0.01, -16.20, 3.05, 19.18, 0.00, -0.01, 0.00, -10.29, 2.89, 5.34, -0.01, -0.02, -0.00
167.00, 255.00, 255.00, -0.17, -0.18, -0.15, 10.25, 3.93, 16.76, 42.47, 13.67, -0.00, 0.10, 0.01, -16.54, 2.85, 18.09, 0.00, -0.01, 0.00, -10.48, 2.79, 5.50, -0.01, -0.01, -0.00
-241.00, -249.00, -223.00, -0.20, -0.22, -0.09, 10.25, 3.94, -8.10, 19.01, -22.00, 0.00, 0.09, 0.01, -16.28, 2.86, 19.52, -0.00, -0.01, -0.00, -10.65, 2.70, 5.68, -0.01, -0.01, -0.01
-255.00, -255.00, -155.00, 0.09, 0.14, -0.23, 10.63, 3.94, -4.82, 19.37, -20.83, 0.00, 0.10, 0.01, -15.35, 3.13, 18.95, -0.00, -0.01, 0.00, -10.77, 2.73, 5.86, -0.01, -0.01, -0.00
155.00, 213.00, -255.00, 0.16, 0.06, 0.13, 10.25, 3.95, -5.64, 36.23, 3.65, -0.00, 0.09, 0.01, -17.40, 2.69, 18.11, 0.00, -0.01, -0.00, -10.99, 2.64, 6.01, -0.01, -0.01, -0.01
231.00, 113.00, 202.00, 0.21, -0.18, -0.11, 10.25, 3.95, 23.14, 32.37, 7.69, -0.00, 0.10, 0.01, -16.70, 1.76, 19.07, -0.00, -0.01, -0.00, -11.16, 2.26, 6.18, -0.01, -0.01, -0.00
255.00, -248.00, -179.00, -0.13, 0.03, 0.18, 10.13, 3.95, 22.65, 13.05, -20.71, 0.00, 0.09, 0.01, -15.80, 3.32, 19.28, -0.00, -0.01, 0.00, -11.28, 2.50, 6.36, -0.01, -0.01, -0.00
-202.00, 66.00, 248.00, -0.18, -0.06, -0.12, 10.38, 3.95, 3.48, 36.50, 6.91, -0.00, 0.09, 0.01, -15.30, 2.23, 20.40, 0.00, -0.01, -0.00, -11.36, 2.29, 6.56, -0.00, -0.01, -0.01
-248.00, -113.00, -191.00, -0.23, -0.14, 0.06, 10.25, 3.96, -11.68, 25.86, -12.95, 0.00, 0.10, 0.01, -15.59, 3.40, 17.61, -0.00, -0.01, 0.00, -11.48, 2.57, 6.71, -0.01, -0.01, -0.00
-255.00, -212.00, 113.00, -0.16, -0.03, 0.07, 10.13, 3.95, 5.36, 22.71, -13.07, 0.00, 0.10, 0.01, -15.48, 2.88, 18.80, -0.00, -0.01, -0.00, -11.57, 2.57, 6.88, -0.01, -0.01, -0.00
-231.00, -66.00, 127.00, -0.10, 0.23, -0.10, 10.00, 3.96, 2.50, 28.38, -0.86, -0.00, 0.10, 0.01, -14.69, 2.12, 20.46, 0.00, -0.00, -0.00, -11.61, 2.30, 7.08, -0.00, -0.00, -0.00
-167.00, 255.00, -167.00, 0.23, 0.01, 0.14, 10.00, 3.96, -21.70, 42.22, 8.56, -0.00, 0.10, 0.03, -17.34, 2.70, 18.39, 0.00, -0.01, 0.02, -11.80, 2.36, 7.22, -0.01, -0.01, 0.02
255.00, 32.00, 212.00, 0.07, -0.06, 0.13, 9.88, 3.96, 29.17, 29.68, 4.30, 0.01, 0.10, 0.04, -15.68, 3.34, 20.26, -0.01, -0.01, 0.03, -11.88, 2.57, 7.40, -0.01, -0.01, 0.03
127.00, -113.00, 202.00, -0.23, 0.13, -0.11, 10.00, 3.97, 29.93, 22.65, -1.62, -0.00, 0.09, 0.01, -13.17, 2.43, 20.70, 0.00, -0.01, -0.00, -11.83, 2.39, 7.61, -0.00, -0.01, -0.00
-255.00, 201.00, -179.00, 0.05, 0.21, -0.24, 10.50, 3.96, -25.17, 41.00, 5.66, -0.00, 0.10, -0.02, -16.91, 2.38, 19.57, 0.00, -0.01, -0.03, -11.98, 2.30, 7.77, -0.00, -0.01, -0.03
98.00, 255.00, -255.00, -0.24, -0.11, -0.12, 10.50, 3.95, -9.88, 39.14, 7.28, -0.00, 0.09, -0.01, -17.02, 2.86, 19.45, 0.00, -0.01, -0.02, -12.13, 2.40, 7.92, -0.00, -0.01, -0.03
-255.00, -179.00, -191.00, 0.10, -0.01, 0.23, 10.38, 3.95, -10.82, 21.44, -15.05, 0.01, 0.10, 0.02, -16.96, 1.86, 20.12, -0.01, -0.01, 0.01, -12.26, 2.13, 8.08, -0.01, -0.01, 0.01
167.00, -32.00, 255.00, -0.03, 0.06, 0.16, 10.00, 3.96, 27.87, 27.10, 1.40, -0.00, 0.10, 0.03, -16.41, 2.26, 19.33, 0.00, -0.01, 0.02, -12.37, 2.08, 8.24, -0.00, -0.01, 0.02
