200.00, -153.00, 238.00, -0.21, 0.17, 0.06, 15.13, 3.96, 20.24, 44.81, -48.19, 0.00, 0.10, 0.01, 26.47, 9.62, -31.92, -0.00, -0.00, -0.00, 24.00, 9.68, -30.83, 0.00, 0.00, 0.00
-255.00, 239.00, 113.00, 0.00, 0.20, 0.00, 14.75, 3.91, 63.96, 22.42, -67.29, -0.00, 0.10, 0.01, 23.46, 11.69, -31.31, 0.00, -0.01, -0.00, 23.93, 10.43, -30.81, 0.00, -0.01, -0.00
0.00, 255.00, 0.00, 0.16, 0.19, -0.03, 14.88, 4.01, 55.04, 23.47, -63.58, -0.00, 0.11, 0.01, 22.90, 10.93, -30.61, 0.00, 0.00, -0.00, 23.85, 10.63, -30.82, 0.00, 0.00, -0.00
229.00, 254.00, -66.00, -0.18, -0.10, -0.22, 14.63, 4.01, 45.72, 27.86, -64.88, 0.00, 0.10, 0.01, 24.19, 10.91, -30.35, -0.00, -0.00, -0.00, 23.88, 10.73, -30.79, -0.00, -0.00, -0.00
-246.00, -166.00, -255.00, -0.16, -0.18, 0.11, 14.88, 3.94, 62.67, 42.87, -40.08, 0.00, 0.10, 0.01, 22.15, 8.34, -31.54, -0.00, -0.00, -0.00, 23.76, 9.87, -30.90, -0.00, -0.00, -0.00
-232.00, -248.00, 180.00, 0.20, -0.20, -0.24, 14.88, 3.92, 40.92, 44.02, -42.25, 0.00, 0.11, 0.01, 22.99, 9.22, -31.83, -0.01, 0.00, -0.00, 23.70, 9.64, -30.95, -0.01, 0.00, -0.00
255.00, -255.00, -255.00, -0.01, 0.12, 0.24, 14.75, 3.87, 34.19, 53.60, -37.74, 0.01, 0.11, 0.01, 25.03, 8.30, -32.19, -0.02, 0.00, -0.00, 23.78, 9.13, -30.97, -0.01, 0.00, -0.00
-33.00, 194.00, 255.00, 0.09, -0.06, -0.19, 15.25, 3.93, 42.28, 24.60, -64.02, -0.00, 0.11, 0.01, 22.00, 9.84, -29.11, 0.00, 0.00, -0.00, 23.68, 9.41, -30.95, -0.00, 0.00, -0.00
155.00, -113.00, -255.00, 0.16, 0.03, 0.24, 14.88, 3.97, 44.45, 46.83, -41.60, -0.00, 0.10, 0.01, 24.76, 10.50, -32.01, 0.00, -0.01, -0.00, 23.73, 9.80, -30.92, 0.00, -0.00, -0.00
230.00, 66.00, 255.00, 0.08, 0.13, -0.21, 14.75, 3.95, 24.38, 35.37, -60.60, 0.01, 0.11, 0.01, 24.28, 10.65, -31.76, -0.01, 0.00, -0.00, 23.75, 10.11, -30.92, -0.01, 0.00, -0.00
