202.00, -240.00, 213.00, 0.22, 0.22, -0.06, 12.38, 3.93, 33.69, 20.08, -12.20, 0.13, 0.49, -1.78, -18.40, 5.88, 19.82, -0.13, 0.38, -1.79, -18.41, 6.05, 18.33, -0.13, 0.38, -1.79
255.00, 255.00, -113.00, 0.10, 0.08, -0.02, 12.50, 3.93, 5.95, 39.18, 9.56, -0.06, 0.40, -2.00, -16.13, 4.32, 18.61, 0.06, 0.30, -2.01, -16.83, 4.62, 18.19, 0.06, 0.30, -2.01
168.00, 142.00, -50.00, 0.24, -0.20, 0.20, 12.38, 3.95, 8.84, 33.27, 7.34, 0.08, -0.04, -2.34, -15.12, 3.22, 18.04, -0.08, -0.14, -2.35, -15.54, 3.38, 18.15, -0.08, -0.14, -2.35
255.00, -255.00, 255.00, 0.18, 0.01, 0.10, 12.75, 3.94, 42.14, 17.01, -14.50, -0.11, 0.26, -2.71, -15.25, 3.21, 19.96, 0.11, 0.16, -2.72, -15.15, 3.17, 18.23, 0.11, 0.16, -2.72
248.00, 32.00, 168.00, 0.24, 0.19, 0.04, 12.63, 3.93, 29.86, 26.76, 4.55, -0.09, 0.23, -3.35, -12.33, 0.91, 19.81, 0.09, 0.12, -3.36, -12.52, 1.02, 18.24, 0.09, 0.12, -3.36
255.00, 255.00, 83.00, -0.17, 0.25, -0.03, 12.63, 3.94, 20.99, 38.57, 13.10, -0.10, 0.25, -3.89, -9.76, 2.31, 18.85, 0.10, 0.15, -3.90, -9.96, 2.20, 18.36, 0.10, 0.15, -3.90
-240.00, 255.00, -66.00, -0.02, 0.00, 0.13, 12.63, 3.94, -10.01, 44.49, 11.02, -0.10, 0.26, -4.34, -5.95, 3.11, 18.85, 0.10, 0.16, -4.35, -6.19, 3.04, 18.48, 0.10, 0.16, -4.35
-50.00, 0.00, 202.00, -0.12, -0.16, 0.14, 12.50, 3.95, 21.81, 33.50, 4.62, -0.09, 0.28, -4.13, -6.38, 5.80, 19.27, 0.09, 0.17, -4.14, -6.33, 5.65, 18.60, 0.09, 0.17, -4.14
-191.00, -231.00, 212.00, 0.10, 0.13, 0.02, 12.38, 3.95, 24.39, 27.99, -11.12, -0.13, 0.24, -4.09, -5.04, 8.79, 20.42, 0.13, 0.14, -4.10, -5.01, 8.60, 18.78, 0.13, 0.14, -4.10
167.00, 202.00, 50.00, -0.13, -0.10, 0.22, 12.38, 3.95, 21.76, 44.94, 11.28, -0.11, 0.26, -4.24, -4.42, 11.00, 17.93, 0.11, 0.16, -4.25, -4.57, 10.89, 18.86, 0.11, 0.16, -4.25
-202.00, -167.00, 255.00, -0.13, 0.10, -0.22, 12.63, 3.95, 21.62, 36.82, -7.04, -0.12, 0.27, -4.08, -6.56, 13.64, 19.86, 0.12, 0.17, -4.09, -6.38, 13.49, 18.94, 0.12, 0.17, -4.09
-202.00, 167.00, -255.00, 0.25, -0.10, -0.23, 12.38, 3.93, -16.44, 49.65, 2.16, -0.12, 0.24, -4.12, -9.37, 13.96, 19.14, 0.12, 0.14, -4.13, -9.17, 13.92, 18.87, 0.12, 0.14, -4.13
255.00, -168.00, -255.00, 0.03, -0.06, -0.13, 12.13, 3.93, 19.57, 29.48, -16.28, -0.12, 0.29, -4.29, -12.37, 15.79, 19.93, 0.12, 0.18, -4.30, -12.10, 15.69, 18.90, 0.12, 0.18, -4.30
67.00, -113.00, -203.00, -0.07, 0.22, -0.03, 12.50, 3.94, 6.99, 32.08, -8.49, -0.12, 0.26, -4.07, -14.56, 14.23, 19.35, 0.12, 0.15, -4.08, -14.37, 14.27, 18.80, 0.12, 0.15, -4.08
-128.00, 255.00, -66.00, -0.21, -0.11, 0.11, 12.38, 3.95, -14.35, 52.81, 12.44, -0.11, 0.25, -4.14, -16.71, 13.61, 18.54, 0.11, 0.14, -4.15, -16.59, 13.62, 18.71, 0.11, 0.14, -4.15
