-19.64, 115.49, -77.05, -29.00, 174.00, -115.00, -250.00, 
-19.58, 115.67, -77.67, -25.00, 151.00, -100.00, 250.00, 
-19.67, 115.32, -77.76, -24.00, 142.00, -94.00, -212.95, 
-19.53, 115.78, -78.25, -22.00, 135.00, -90.00, 250.00, 
-19.53, 115.32, -77.26, -22.00, 132.00, -88.00, -138.54, 
-20.02, 115.76, -77.38, -19.00, 115.00, -76.00, -250.00, 
-19.96, 115.73, -78.87, -19.00, 115.00, -77.00, 250.00, 
-19.85, 115.99, -77.78, -19.00, 115.00, -77.00, -0.19, 
-19.53, 116.05, -77.55, -19.00, 115.00, -77.00, -0.19, 
-20.17, 115.55, -78.16, -19.00, 115.00, -77.00, -0.19, 
-20.05, 115.11, -78.37, -19.00, 115.00, -77.00, -0.19, 
-20.32, 116.34, -77.40, -19.00, 115.00, -77.00, -0.19, 
-20.52, 116.25, -77.58, -19.00, 115.00, -77.00, -0.19, 
-20.34, 116.08, -77.96, -19.00, 115.00, -77.00, -0.19, 
-19.91, 116.14, -78.08, -19.00, 115.00, -77.00, -0.19, 
-20.67, 116.22, -78.22, -19.00, 115.00, -77.00, -0.19, 
-21.48, 117.83, -78.40, -20.00, 116.00, -77.00, -250.00, 
-21.34, 116.52, -77.73, -20.00, 116.00, -77.00, -0.19, 
-20.52, 117.07, -78.37, -20.00, 116.00, -77.00, -0.19, 
-20.64, 117.60, -77.20, -20.00, 116.00, -77.00, -0.19, 
-20.70, 117.95, -77.49, -20.00, 116.00, -77.00, -0.19, 
-20.40, 117.77, -77.78, -20.00, 116.00, -77.00, -0.19, 
-20.08, 117.60, -77.67, -20.00, 116.00, -77.00, -0.19, 
-20.75, 117.71, -77.40, -20.00, 117.00, -76.00, -250.00, 
-20.55, 117.36, -77.32, -20.00, 117.00, -76.00, -0.19, 
-20.05, 116.63, -77.23, -20.00, 116.00, -76.00, 250.00, 
-19.70, 116.66, -77.87, -19.00, 116.00, -76.00, 250.00, 
-19.94, 116.90, -77.61, -19.00, 116.00, -76.00, -0.19, 
-20.40, 116.43, -77.87, -19.00, 116.00, -76.00, -0.19, 
-20.70, 116.52, -77.32, -19.00, 116.00, -77.00, 250.00, 
-20.90, 115.87, -77.76, -19.00, 116.00, -77.00, -0.19, 
-20.70, 116.84, -77.96, -19.00, 116.00, -77.00, -0.19, 
-20.55, 116.31, -77.35, -20.00, 115.00, -77.00, 250.00, 
-20.96, 116.31, -76.85, -20.00, 115.00, -77.00, -0.19, 
-20.64, 116.34, -76.82, -20.00, 115.00, -76.00, -250.00, 
-20.70, 116.81, -77.26, -20.00, 115.00, -76.00, -0.19, 
-20.72, 116.14, -77.55, -20.00, 116.00, -76.00, -250.00, 
-21.22, 116.66, -76.91, -20.00, 116.00, -76.00, -0.19, 
-20.40, 116.43, -78.05, -20.00, 116.00, -76.00, -0.19, 
-21.37, 116.16, -78.31, -20.00, 116.00, -76.00, -0.19, 
-21.10, 116.37, -78.25, -20.00, 116.00, -77.00, 250.00, 
-20.52, 116.92, -77.40, -20.00, 116.00, -77.00, -0.19, 
-20.96, 116.19, -77.38, -20.00, 116.00, -77.00, -0.19, 
-21.60, 117.36, -77.38, -20.00, 116.00, -77.00, -0.19, 
-20.43, 117.28, -77.32, -20.00, 116.00, -77.00, -0.19, 
-20.90, 117.57, -77.23, -20.00, 116.00, -77.00, -0.19, 
-21.13, 117.66, -77.26, -20.00, 116.00, -76.00, -250.00, 
-20.20, 117.66, -77.84, -20.00, 117.00, -76.00, -250.00, 
-20.02, 115.96, -78.05, -20.00, 116.00, -76.00, 250.00, 
-20.49, 116.52, -77.58, -20.00, 116.00, -76.00, -0.19, 
-20.87, 116.08, -77.05, -20.00, 116.00, -76.00, -0.19, 
-20.14, 115.93, -77.26, -20.00, 116.00, -76.00, -0.19, 
-20.37, 116.28, -78.22, -20.00, 116.00, -77.00, 250.00, 
-20.46, 116.60, -77.49, -20.00, 115.00, -77.00, 250.00, 
-20.32, 116.49, -77.78, -20.00, 116.00, -77.00, -250.00, 
-20.08, 116.40, -77.96, -20.00, 116.00, -77.00, -0.19, 
-20.70, 116.92, -77.84, -20.00, 116.00, -76.00, -250.00, 
-20.61, 116.31, -77.58, -20.00, 116.00, -76.00, -0.19, 
-20.70, 116.43, -77.64, -20.00, 116.00, -76.00, -0.19, 
-20.67, 116.52, -76.21, -20.00, 116.00, -76.00, -0.19, 
-20.72, 116.14, -77.76, -20.00, 116.00, -76.00, -0.19, 
-20.67, 116.16, -77.67, -20.00, 116.00, -76.00, -0.19, 
-20.58, 116.43, -77.02, -20.00, 116.00, -76.00, -0.19, 
-20.75, 116.63, -77.35, -20.00, 116.00, -76.00, -0.19, 
-20.26, 116.84, -77.67, -20.00, 116.00, -76.00, -0.19, 
-20.32, 116.22, -77.70, -20.00, 116.00, -76.00, -0.19, 
-21.13, 117.54, -77.08, -20.00, 116.00, -76.00, -0.19, 
-21.16, 116.63, -77.49, -20.00, 116.00, -76.00, -0.19, 
-20.61, 117.48, -77.26, -20.00, 116.00, -76.00, -0.19, 
-20.99, 117.98, -77.32, -20.00, 117.00, -77.00, 250.00, 
-21.37, 117.89, -77.17, -20.00, 117.00, -77.00, -0.18, 
-20.55, 116.46, -77.20, -20.00, 117.00, -77.00, -0.18, 
-20.61, 116.25, -77.05, -20.00, 116.00, -76.00, -250.00, 
-19.82, 115.99, -76.09, -20.00, 116.00, -76.00, -0.19, 
-20.64, 116.46, -77.58, -20.00, 116.00, -76.00, -0.19, 
-20.17, 116.66, -77.99, -20.00, 116.00, -76.00, -0.19, 
-20.78, 117.33, -77.23, -20.00, 115.00, -76.00, 250.00, 
-20.34, 116.60, -78.08, -20.00, 116.00, -76.00, -250.00, 
-21.08, 116.81, -77.23, -20.00, 116.00, -76.00, -0.19, 
-21.02, 116.84, -77.58, -20.00, 116.00, -76.00, -0.19, 
-20.46, 116.81, -78.02, -20.00, 116.00, -76.00, -0.19, 
-19.79, 116.87, -78.05, -20.00, 116.00, -77.00, 250.00, 
-20.61, 117.04, -77.35, -20.00, 116.00, -77.00, -0.19, 
-20.55, 116.63, -77.08, -20.00, 116.00, -77.00, -0.19, 
-20.23, 116.25, -77.11, -20.00, 116.00, -77.00, -0.19, 
-20.14, 116.52, -77.67, -19.00, 116.00, -77.00, 250.00, 
-19.50, 116.34, -77.14, -19.00, 116.00, -76.00, -250.00, 
-20.58, 116.31, -77.90, -19.00, 116.00, -76.00, -0.19, 
-20.08, 116.72, -76.67, -19.00, 116.00, -76.00, -0.19, 
-21.19, 117.80, -76.44, -20.00, 116.00, -76.00, -250.00, 
-21.10, 117.25, -77.81, -20.00, 116.00, -76.00, -0.19, 
-20.64, 117.39, -77.81, -20.00, 116.00, -76.00, -0.19, 
-20.37, 117.77, -77.49, -20.00, 116.00, -76.00, -0.19, 
-20.40, 117.77, -77.90, -20.00, 116.00, -76.00, -0.19, 
-20.34, 115.87, -77.81, -20.00, 116.00, -76.00, -0.19, 
-20.20, 116.54, -77.29, -20.00, 116.00, -76.00, -0.19, 
-20.17, 116.46, -77.70, -20.00, 116.00, -76.00, -0.19, 
-20.55, 116.87, -77.08, -20.00, 116.00, -76.00, -0.19, 
-20.81, 116.69, -76.59, -20.00, 116.00, -76.00, -0.19, 
-19.99, 116.34, -77.55, -19.00, 115.00, -76.00, 250.00, 
-20.26, 116.43, -77.23, -19.00, 116.00, -76.00, -250.00, 
-20.52, 116.66, -77.00, -19.00, 116.00, -76.00, -0.19, 
-20.46, 116.22, -77.17, -19.00, 115.00, -76.00, 250.00, 
-20.52, 116.87, -76.73, -19.00, 115.00, -76.00, -0.19, 
-20.34, 116.52, -77.02, -19.00, 115.00, -76.00, -0.19, 
-21.22, 117.07, -77.55, -20.00, 115.00, -76.00, -250.00, 
-20.64, 116.63, -77.70, -20.00, 115.00, -76.00, -0.19, 
-20.58, 115.99, -77.32, -20.00, 115.00, -76.00, -0.19, 
-20.55, 116.52, -77.52, -20.00, 116.00, -76.00, -250.00, 
-20.20, 116.69, -77.87, -20.00, 115.00, -76.00, 250.00, 
-20.87, 116.57, -77.73, -20.00, 115.00, -76.00, -0.19, 
-20.20, 116.63, -77.38, -20.00, 115.00, -76.00, -0.19, 
-20.99, 117.83, -77.29, -20.00, 116.00, -77.00, 250.00, 
-20.87, 118.33, -77.29, -20.00, 116.00, -77.00, -0.19, 
-21.40, 117.42, -77.17, -20.00, 116.00, -77.00, -0.19, 
-21.37, 117.07, -77.99, -20.00, 116.00, -77.00, -0.19, 
-21.57, 117.45, -77.11, -20.00, 116.00, -77.00, -0.19, 
-20.17, 116.52, -77.58, -20.00, 116.00, -76.00, -250.00, 
-19.99, 116.37, -77.99, -20.00, 116.00, -76.00, -0.19, 
-19.96, 116.43, -78.11, -20.00, 116.00, -77.00, 250.00, 
-20.58, 116.87, -78.46, -20.00, 116.00, -77.00, -0.19, 
-20.58, 117.01, -77.81, -19.00, 116.00, -77.00, 250.00, 
-20.72, 116.37, -77.96, -19.00, 116.00, -77.00, -0.19, 
-20.78, 116.05, -78.05, -19.00, 116.00, -77.00, -0.19, 
-20.40, 116.81, -76.67, -20.00, 116.00, -77.00, -250.00, 
-20.75, 116.60, -77.40, -20.00, 116.00, -77.00, -0.19, 
-20.32, 116.66, -78.34, -20.00, 116.00, -76.00, -250.00, 
-20.75, 116.69, -77.46, -20.00, 116.00, -76.00, -0.19, 
-19.82, 116.57, -77.70, -20.00, 116.00, -76.00, -0.19, 
-20.78, 116.52, -78.19, -20.00, 116.00, -76.00, -0.19, 
-19.88, 116.90, -77.96, -20.00, 116.00, -76.00, -0.19, 
-19.96, 116.43, -77.76, -19.00, 116.00, -76.00, 250.00, 
-20.46, 117.04, -77.87, -19.00, 116.00, -76.00, -0.19, 
-20.55, 117.07, -76.59, -19.00, 116.00, -76.00, -0.19, 
-20.20, 116.63, -77.23, -19.00, 116.00, -76.00, -0.19, 
-20.84, 117.80, -77.84, -19.00, 116.00, -76.00, -0.19, 
-20.87, 117.01, -76.91, -20.00, 116.00, -76.00, -250.00, 
-20.61, 117.60, -77.26, -20.00, 116.00, -76.00, -0.19, 
-19.94, 117.36, -76.79, -20.00, 116.00, -76.00, -0.19, 
-20.43, 116.95, -77.64, -20.00, 116.00, -76.00, -0.19, 
-19.76, 116.02, -77.64, -20.00, 116.00, -76.00, -0.19, 
-19.64, 116.22, -77.73, -19.00, 116.00, -76.00, 250.00, 
-20.61, 115.87, -77.81, -19.00, 116.00, -76.00, -0.19, 
-19.88, 116.28, -77.55, -19.00, 115.00, -76.00, 250.00, 
-20.29, 116.31, -77.81, -19.00, 115.00, -76.00, -0.19, 
-19.96, 116.14, -77.58, -19.00, 115.00, -76.00, -0.19, 
-19.88, 116.25, -77.78, -19.00, 115.00, -76.00, -0.19, 
-19.82, 115.93, -77.93, -19.00, 115.00, -76.00, -0.19, 
-19.99, 116.40, -76.53, -19.00, 115.00, -76.00, -0.19, 
-20.26, 116.66, -77.90, -19.00, 115.00, -76.00, -0.19, 
-20.37, 116.52, -77.43, -19.00, 115.00, -76.00, -0.19, 
-20.43, 116.43, -77.81, -19.00, 115.00, -76.00, -0.19, 
-20.64, 116.54, -78.08, -19.00, 115.00, -77.00, 250.00, 
-20.20, 116.54, -77.84, -19.00, 116.00, -77.00, -250.00, 
-20.52, 117.19, -77.84, -20.00, 116.00, -77.00, -250.00, 
-20.58, 116.25, -77.46, -20.00, 116.00, -77.00, -0.19, 
-20.78, 116.60, -77.76, -20.00, 116.00, -77.00, -0.19, 
-20.20, 116.92, -76.97, -20.00, 116.00, -76.00, -250.00, 
-20.87, 117.77, -77.40, -20.00, 116.00, -76.00, -0.19, 
-20.70, 117.01, -77.20, -20.00, 116.00, -76.00, -0.19, 
-21.31, 118.01, -77.29, -20.00, 116.00, -76.00, -0.19, 
-20.99, 117.74, -77.64, -20.00, 116.00, -76.00, -0.19, 
-20.96, 117.63, -77.20, -20.00, 117.00, -76.00, -250.00, 
-20.37, 116.78, -77.58, -20.00, 117.00, -76.00, -0.19, 
-19.79, 116.72, -78.78, -20.00, 116.00, -77.00, 250.00, 
-19.88, 116.22, -78.69, -20.00, 116.00, -77.00, -0.19, 
-19.82, 116.34, -77.87, -19.00, 116.00, -77.00, 250.00, 
-20.29, 116.19, -77.49, -19.00, 116.00, -77.00, -0.19, 
-20.37, 116.63, -77.99, -19.00, 116.00, -77.00, -0.19, 
-20.34, 116.63, -77.38, -19.00, 116.00, -77.00, -0.19, 
-19.99, 116.72, -78.14, -19.00, 116.00, -77.00, -0.19, 
-20.34, 116.37, -77.70, -19.00, 116.00, -77.00, -0.19, 
-20.67, 116.78, -77.38, -20.00, 116.00, -77.00, -250.00, 
-20.05, 116.54, -76.76, -20.00, 116.00, -77.00, -0.19, 
-20.52, 117.01, -76.67, -20.00, 116.00, -76.00, -250.00, 
-20.90, 116.54, -77.05, -20.00, 116.00, -76.00, -0.19, 
-20.32, 116.34, -77.38, -20.00, 116.00, -76.00, -0.19, 
-20.49, 116.40, -76.53, -20.00, 116.00, -76.00, -0.19, 
-20.23, 116.34, -77.78, -20.00, 116.00, -76.00, -0.19, 
-20.43, 116.54, -77.99, -20.00, 116.00, -76.00, -0.19, 
-20.61, 116.40, -77.90, -20.00, 115.00, -76.00, 250.00, 
-21.05, 117.83, -77.00, -20.00, 116.00, -76.00, -250.00, 
-20.90, 117.39, -77.23, -20.00, 116.00, -76.00, -0.19, 
-20.55, 117.36, -77.40, -20.00, 116.00, -76.00, -0.19, 
-20.84, 117.30, -77.43, -20.00, 116.00, -76.00, -0.19, 
-20.23, 116.78, -77.52, -20.00, 116.00, -76.00, -0.19, 
-19.96, 115.90, -77.38, -20.00, 116.00, -76.00, -0.19, 
-20.49, 116.19, -77.35, -20.00, 116.00, -76.00, -0.19, 
-20.32, 116.75, -77.02, -20.00, 116.00, -76.00, -0.19, 
-20.52, 117.22, -77.17, -20.00, 116.00, -76.00, -0.19, 
-20.99, 116.75, -77.46, -19.00, 116.00, -76.00, 250.00, 
-20.11, 116.69, -76.50, -19.00, 116.00, -76.00, -0.19, 
-19.96, 116.19, -77.61, -19.00, 116.00, -76.00, -0.19, 
-20.17, 116.78, -76.59, -19.00, 116.00, -76.00, -0.19, 
-20.37, 116.95, -77.02, -19.00, 116.00, -76.00, -0.19, 
-20.11, 115.99, -77.49, -19.00, 116.00, -76.00, -0.19, 
-19.88, 115.99, -76.79, -19.00, 115.00, -76.00, 250.00, 
-20.23, 116.43, -76.91, -19.00, 115.00, -76.00, -0.19, 
-20.52, 116.49, -76.91, -19.00, 115.00, -76.00, -0.19, 
-20.37, 116.95, -77.02, -20.00, 115.00, -76.00, -250.00, 
-20.72, 116.69, -77.08, -20.00, 115.00, -76.00, -0.19, 
-20.14, 116.95, -77.35, -20.00, 116.00, -76.00, -250.00, 
-20.78, 116.78, -76.70, -20.00, 116.00, -76.00, -0.19, 
-20.52, 116.63, -76.41, -20.00, 116.00, -76.00, -0.19, 
-20.70, 118.09, -75.50, -20.00, 116.00, -76.00, -0.19, 
-21.05, 117.39, -76.32, -20.00, 116.00, -75.00, -250.00, 
-20.55, 117.36, -75.48, -20.00, 116.00, -75.00, -0.19, 
-21.05, 116.72, -75.77, -20.00, 116.00, -75.00, -0.19, 
-20.34, 117.42, -76.29, -20.00, 116.00, -75.00, -0.19, 
-19.88, 115.93, -76.88, -20.00, 116.00, -75.00, -0.19, 
-19.29, 115.35, -76.59, -19.00, 116.00, -75.00, 250.00, 
-19.91, 116.31, -76.38, -19.00, 116.00, -75.00, -0.19, 
-19.88, 116.34, -77.14, -19.00, 115.00, -75.00, 250.00, 
-19.76, 116.92, -76.32, -19.00, 115.00, -75.00, -0.19, 
-19.82, 116.08, -77.29, -19.00, 115.00, -76.00, 250.00, 
-19.70, 116.54, -77.26, -19.00, 115.00, -76.00, -0.19, 
-20.02, 116.22, -77.00, -19.00, 115.00, -76.00, -0.19, 
-20.05, 116.49, -77.26, -19.00, 115.00, -76.00, -0.19, 
-19.94, 115.84, -77.40, -19.00, 115.00, -76.00, -0.19, 
-20.70, 116.57, -76.79, -19.00, 115.00, -76.00, -0.19, 
