0.00, 0.00, 0.00, 0.00, 0.00, 0.00,
16.49, 0.83, 16.49, 0.83, 16.49, 0.83,
82.34, 0.78, 82.34, 0.78, 82.34, 0.78,
-108.98, 0.79, -108.98, 0.79, -108.98, 0.79,
14.65, 0.84, 14.65, 0.84, 14.65, 0.84,
107.05, 0.78, 0.00, 0.78, 107.05, 0.78,
-106.32, 0.78, 0.00, 0.78, -106.32, 0.78,
-34.04, 0.84, 0.00, 0.84, 0.00, 0.84,
119.09, 0.80, 0.00, 0.79, 0.00, 0.79,
-25.51, 0.76, 0.00, 0.77, 0.00, 0.76,
-102.72, 0.81, 0.00, 0.82, 0.00, 0.82,
42.79, 0.83, 0.00, 0.82, 0.00, 0.82,
100.69, 0.77, 0.00, 0.77, 0.00, 0.77,
-46.08, 0.76, 0.00, 0.76, 0.00, 0.77,
-106.95, 0.80, 0.00, 0.81, 0.00, 0.81,
22.52, 0.82, 0.00, 0.83, 0.00, 0.82,
111.79, 0.78, 0.00, 0.77, 0.00, 0.78,
20.31, 0.74, 0.00, 0.74, 0.00, 0.74,
-96.32, 0.76, 0.00, 0.78, 0.00, 0.77,
-73.01, 0.80, 0.00, 0.80, 0.00, 0.81,
35.07, 0.80, 0.00, 0.79, 0.00, 0.79,
101.63, 0.76, 0.00, 0.76, 0.00, 0.75,
58.99, 0.73, 0.00, 0.73, 0.00, 0.73,
-45.99, 0.72, 0.00, 0.73, 0.00, 0.73,
-102.46, 0.75, 0.00, 0.77, 0.00, 0.76,
-69.46, 0.77, 0.00, 0.79, 0.00, 0.78,
10.14, 0.78, 0.00, 0.77, 0.00, 0.78,
77.12, 0.75, 94.34, 0.73, 103.76, 0.74,
96.11, 0.72, 50.40, 0.71, 75.61, 0.71,
63.64, 0.69, -0.06, 0.70, 11.68, 0.69,
1.67, 0.68, -46.00, 0.70, -43.21, 0.69,
-57.66, 0.68, -89.06, 0.71, -79.95, 0.70,
-90.99, 0.70, 0.00, 0.73, -92.77, 0.72,
-92.75, 0.71, 0.00, 0.74, -72.96, 0.73,
-70.64, 0.72, 0.00, 0.74, 0.00, 0.74,
-36.69, 0.72, 0.00, 0.72, 0.00, 0.73,
-1.11, 0.72, 0.00, 0.70, 0.00, 0.71,
30.02, 0.71, 0.00, 0.67, 0.00, 0.69,
54.25, 0.70, 0.00, 0.66, 0.00, 0.67,
71.38, 0.68, 0.00, 0.65, 0.00, 0.65,
82.30, 0.67, 0.00, 0.64, 0.00, 0.64,
88.31, 0.66, 0.00, 0.62, 0.00, 0.63,
90.85, 0.64, 0.00, 0.60, 0.00, 0.62,
91.33, 0.63, 0.00, 0.59, 0.00, 0.60,
90.95, 0.63, 0.00, 0.59, 0.00, 0.59,
90.49, 0.62, 0.00, 0.59, 0.00, 0.59,
90.21, 0.62, 0.00, 0.60, 0.00, 0.58,
89.74, 0.61, 0.00, 0.59, 0.00, 0.58,
88.20, 0.61, 0.00, 0.58, 0.00, 0.58,
84.23, 0.61, 0.00, 0.57, 0.00, 0.58,
76.29, 0.61, 0.00, 0.56, 0.00, 0.57,
62.94, 0.61, 0.00, 0.55, 0.00, 0.57,
43.20, 0.62, 0.00, 0.55, 0.00, 0.57,
17.08, 0.61, 0.00, 0.56, 0.00, 0.57,
-13.98, 0.61, 80.46, 0.56, 102.74, 0.58,
-46.51, 0.60, 67.85, 0.57, 83.84, 0.58,
-74.65, 0.59, 57.01, 0.57, 58.46, 0.59,
-90.21, 0.57, 40.17, 0.58, 26.80, 0.59,
-84.16, 0.54, 7.56, 0.59, -12.75, 0.59,
-50.79, 0.52, 0.00, 0.60, -57.09, 0.58,
4.76, 0.51, 0.00, 0.59, -93.50, 0.56,
61.59, 0.51, 0.00, 0.56, 0.00, 0.54,
91.74, 0.53, 0.00, 0.54, 0.00, 0.51,
